,text,airline_sentiment_score
11303,si,-1
11304,vuelo,-1
11305,miercoles,-1
11306,fr,-1
11307,sera,-1
11308,operado,-1
11309,normalidad,-1
11310,mes,-1
11311,sr,-1
11312,usted,-1
11313,importarle,-1
11314,dignidad,-1
11315,usuario,-1
11316,dado,-1
11317,solucion,-1
11318,efectiva,-1
11319,envie,1
11320,codigo,1
11321,vuelo,1
11322,san,1
11323,pablo,1
11324,madrid,1
11325,iberia,1
11326,da,1
11327,codigo,1
11328,iberia,1
11329,xq,1
11330,black,0
11331,friday,0
11332,hoy,0
11333,desperte,0
11334,mail,0
11335,ryanair,0
11336,ofertas,0
11337,vuelos,0
11338,dentro,0
11339,europa,0
11340,volando,0
11341,historia,0
11342,expoiberia,0
11343,ubicado,0
11344,deberia,-1
11345,tomar,-1
11346,cartas,-1
11347,asunto,-1
11348,sistema,-1
11349,vinculacion,-1
11350,vuelos,-1
11351,menores,-1
11352,acabo,1
11353,enviar,1
11354,privado,1
11355,gracias,1
11356,pronta,1
11357,respuesta,1
11358,podria,1
11359,funcionar,1
11360,canal,1
11361,email,1
11362,frikiskrew,0
11363,ocurrio,0
11364,hace,0
11365,poquito,0
11366,vuelo,0
11367,ryanair,0
11368,londres,0
11369,malaga,0
11370,alli,0
11371,pasajero,0
11372,nadie,-1
11373,iberia,-1
11374,disponible,-1
11375,hicieron,-1
11376,recoger,-1
11377,maletas,-1
11378,enviaron,-1
11379,mostradores,-1
11380,fa,-1
11381,empresa,-1
11382,reclama,-1
11383,mas,-1
11384,euros,-1
11385,ryanair,-1
11386,cancelaciones,-1
11387,retrasos,-1
11388,lapatilla,1
11389,ryanair,1
11390,acabo,1
11391,aniversario,1
11392,iberia,1
11393,express,1
11394,solicito,0
11395,factura,0
11396,vuelo,0
11397,solo,0
11398,permite,0
11399,indicar,0
11400,numeros,0
11401,b,0
11402,hermana,-1
11403,montado,-1
11404,ryanair,-1
11405,vas,-1
11406,sobrevivir,-1
11407,ay,0
11408,llegado,0
11409,correo,0
11410,ryanair,0
11411,avisandome,0
11412,hora,0
11413,facturar,0
11414,ay,0
11415,sabremos,1
11416,ganadores,1
11417,dice,1
11418,max,1
11419,dias,1
11420,peor,1
11421,ansias,1
11422,pueden,1
11423,regala,1
11424,galaxy,1
11425,note,1
11426,pasajeros,1
11427,vuelo,1
11428,via,1
11429,viajen,-1
11430,rusia,-1
11431,hagan,-1
11432,despacha,-1
11433,mal,-1
11434,maletas,-1
11435,llegan,-1
11436,destino,-1
11437,emiten,-1
11438,familiares,0
11439,victima,0
11440,incendio,0
11441,col,0
11442,iberia,0
11443,requieren,0
11444,ayuda,0
11445,comprar,0
11446,ataud,0
11447,ademas,-1
11448,pagado,-1
11449,vuelo,-1
11450,voy,-1
11451,embutida,-1
11452,turista,-1
11453,si,-1
11454,puede,-1
11455,ocurre,-1
11456,pueden,-1
11457,pedir,-1
11458,avios,-1
11459,descontar,-1
11460,billete,-1
11461,hago,-1
11462,tra,-1
11463,buenos,-1
11464,aires,-1
11465,recibe,-1
11466,atencion,-1
11467,reclamos,-1
11468,barajas,-1
11469,central,-1
11470,atencion,-1
11471,clientes,-1
11472,sabe,-1
11473,escrito,0
11474,privado,0
11475,vuelo,0
11476,aa,0
11477,decepcion,-1
11478,llamado,-1
11479,servicio,-1
11480,atencion,-1
11481,cliente,-1
11482,iberia,-1
11483,vergonzoso,-1
11484,segun,-1
11485,atienda,-1
11486,llevo,-1
11487,hora,-1
11488,esperando,-1
11489,telefono,-1
11490,asi,0
11491,deja,0
11492,hacerlo,0
11493,web,0
11494,gestion,0
11495,reservas,0
11496,envio,0
11497,dm,0
11498,datos,0
11499,solicitados,0
11500,gracias,0
11501,nuevo,0
11502,cada,0
11503,vuelto,0
11504,ofreceis,0
11505,kg,0
11506,equipaje,0
11507,bodega,0
11508,gratissi,0
11509,cabina,0
11510,cabealgo,0
11511,haciendo,0
11512,mal,0
11513,oficinas,0
11514,ryanair,0
11515,oye,0
11516,echame,0
11517,cable,0
11518,traduciendo,0
11519,web,0
11520,significa,0
11521,save,0
11522,guardar,0
11523,ryanair,-1
11524,volara,-1
11525,valencia,-1
11526,praga,-1
11527,bremen,-1
11528,lamezia,-1
11529,escala,-1
11530,milan,-1
11531,aeropuerto,-1
11532,palma,-1
11533,solo,-1
11534,dos,-1
11535,mostradores,-1
11536,facturar,-1
11537,vuelos,-1
11538,invierno,-1
11539,verano,-1
11540,s,-1
11541,ryanair,-1
11542,sigue,-1
11543,rebajas,-1
11544,black,-1
11545,friday,-1
11546,billetes,-1
11547,euros,-1
11548,noticias,-1
11549,feedly,-1
11550,noticias,-1
11551,d,-1
11552,iberia,-1
11553,explican,-1
11554,mejor,-1
11555,pq,-1
11556,llevamos,-1
11557,dos,-1
11558,anos,-1
11559,siendo,-1
11560,incapaces,-1
11561,d,-1
11562,conseguir,-1
11563,d,-1
11564,financiacion,-1
11565,d,-1
11566,deuda,-1
11567,emision,-1
11568,hola,0
11569,dejo,0
11570,signos,0
11571,exclamacion,0
11572,copiar,0
11573,pegar,0
11574,escribais,0
11575,espanol,0
11576,fe,0
11577,captura,0
11578,exterior,0
11579,bac,0
11580,desmpolvado,0
11581,hoy,0
11582,flight,0
11583,simulator,0
11584,despues,0
11585,tiempo,0
11586,librea,0
11587,diria,0
11588,aunque,0
11589,faltan,0
11590,varias,0
11591,probar,0
11592,pasa,-1
11593,avianca,-1
11594,pasa,-1
11595,american,-1
11596,pasa,-1
11597,iberia,-1
11598,pasa,-1
11599,lufthansa,-1
11600,pasa,-1
11601,t,-1
11602,si,0
11603,tarjeta,0
11604,iberia,0
11605,plus,0
11606,si,0
11607,siii,0
11608,disculpe,0
11609,embarco,0
11610,minutos,0
11611,gracias,-1
11612,tres,-1
11613,horas,-1
11614,mierda,-1
11615,buenas,-1
11616,noticias,-1
11617,noticias,-1
11618,mencione,-1
11619,felicito,-1
11620,correcto,-1
11621,ryanairinflight,0
11622,pues,0
11623,oye,0
11624,companias,-1
11625,siguen,-1
11626,haciendo,-1
11627,overbooking,-1
11628,da,-1
11629,gana,-1
11630,mirar,-1
11631,nunca,-1
11632,usuario,-1
11633,ryanair,0
11634,estan,0
11635,costas,0
11636,griegas,0
11637,libias,0
11638,almerienses,0
11639,vuelas,0
11640,ryanair,-1
11641,anuncia,-1
11642,nueva,-1
11643,ruta,-1
11644,sevilla,-1
11645,copenhague,-1
11646,operara,-1
11647,marzo,-1
11648,tipicodenavidad,-1
11649,perdio,-1
11650,maleta,-1
11651,hace,-1
11652,dias,-1
11653,saben,-1
11654,medicamentos,-1
11655,n,-1
11656,peor,-1
11657,compania,-1
11658,tratar,-1
11659,vida,-1
11660,ojala,-1
11661,fundan,-1
11662,lam,-1
11663,ryanair,0
11664,promoviendo,0
11665,dlcs,0
11666,sacaran,0
11667,season,0
11668,pass,0
11669,pues,0
11670,digas,0
11671,paco,0
11672,lleva,0
11673,mas,0
11674,vuelos,0
11675,encima,0
11676,superlopez,0
11677,dice,0
11678,favor,0
11679,bien,-1
11680,ryanair,-1
11681,solo,-1
11682,aprovecha,-1
11683,subvenciones,-1
11684,luego,-1
11685,va,-1
11686,piratas,-1
11687,iba,0
11688,dentro,0
11689,trabajando,0
11690,numero,-1
11691,telefonico,-1
11692,colombia,-1
11693,pueda,-1
11694,comunicar,-1
11695,quieren,-1
11696,darle,-1
11697,solucion,-1
11698,t,-1
11699,precios,0
11700,aparecian,0
11701,level,0
11702,operado,0
11703,iberia,0
11704,hector,0
11705,deberias,0
11706,demandar,0
11707,profeco,0
11708,hicieron,0
11709,similar,0
11710,aeromexico,0
11711,tra,0
11712,desactivacion,-1
11713,ruta,-1
11714,barcelona,-1
11715,parte,-1
11716,aerolineas,-1
11717,argentinas,-1
11718,beneficiar,-1
11719,low,-1
11720,cost,-1
11721,iberia,-1
11722,ll,-1
11723,hola,0
11724,revista,0
11725,ronda,0
11726,iberia,0
11727,mes,0
11728,diciembre,0
11729,ciudad,0
11730,bilbao,0
11731,protagonista,0
11732,pu,0
11733,rumbo,0
11734,palmas,0
11735,gran,0
11736,canaria,0
11737,subeteporlasparedes,0
11738,si,-1
11739,unificaba,-1
11740,espana,-1
11741,portugal,-1
11742,iberia,-1
11743,pe,-1
11744,cliente,-1
11745,satisfecho,-1
11746,ryanair,-1
11747,atencion,-1
11748,si,-1
11749,viajas,-1
11750,ryanair,-1
11751,navidades,-1
11752,habra,-1
11753,huelga,-1
11754,personal,-1
11755,diciembre,-1
11756,envien,0
11757,mas,0
11758,mensajes,0
11759,texto,0
11760,favor,0
11761,muchas,0
11762,gracias,0
11763,matriz,0
11764,iberia,0
11765,british,0
11766,airways,0
11767,quiere,0
11768,subirse,0
11769,bordo,0
11770,aerolinea,0
11771,niki,0
11772,via,0
11773,mkdirecto,0
11774,codigos,0
11775,compartidos,0
11776,azores,0
11777,airlines,0
11778,comentado,0
11779,dm,0
11780,experto,1
11781,tema,1
11782,hice,1
11783,roma,1
11784,barcelona,1
11785,dos,1
11786,veces,1
11787,ryanair,1
11788,justo,1
11789,caso,1
11790,perfecto,1
11791,sorprende,-1
11792,ignorancia,-1
11793,festejando,-1
11794,iberia,-1
11795,aumenta,-1
11796,frecuencia,-1
11797,tratandose,-1
11798,ademas,-1
11799,viajo,-1
11800,iberia,-1
11801,klm,-1
11802,latam,-1
11803,realidad,-1
11804,pobre,-1
11805,vivo,0
11806,cerca,0
11807,aicdmx,0
11808,tan,0
11809,puntuales,0
11810,muchas,0
11811,veces,0
11812,veo,0
11813,llegar,0
11814,airbus,0
11815,iberia,0
11816,muchi,0
11817,nota,-1
11818,vuelo,-1
11819,iberia,-1
11820,viajabamos,-1
11821,ayer,-1
11822,avion,-1
11823,iba,-1
11824,argentina,-1
11825,aterriza,-1
11826,tenerif,-1
11827,unica,-1
11828,opcion,-1
11829,q,-1
11830,dais,-1
11831,vuelo,-1
11832,cancelado,-1
11833,vigo,-1
11834,bcn,-1
11835,manana,-1
11836,horas,-1
11837,debeis,-1
11838,reubi,-1
11839,aun,-1
11840,esperando,-1
11841,respuesta,-1
11842,reclamacion,-1
11843,van,-1
11844,dias,-1
11845,indignada,-1
11846,grietas,1
11847,bajo,1
11848,coste,1
11849,parece,1
11850,hace,1
11851,eternidad,1
11852,treinta,1
11853,dos,1
11854,anos,1
11855,exactamente,1
11856,amazon,1
11857,facilitais,-1
11858,certificado,-1
11859,motivos,-1
11860,cambio,-1
11861,vuelo,-1
11862,hora,-1
11863,perdido,-1
11864,supone,-1
11865,reunion,-1
11866,perdida,-1
11867,cansado,-1
11868,esperar,-1
11869,ciudadano,-1
11870,polacoresidente,-1
11871,costa,-1
11872,solmalagahacia,-1
11873,vuelo,-1
11874,londresmalaga,-1
11875,ryanairel,-1
11876,mariano,-1
11877,joden,-1
11878,viaje,-1
11879,espana,-1
11880,verguenza,-1
11881,escuche,-1
11882,ninguna,-1
11883,radio,-1
11884,manana,-1
11885,tampco,-1
11886,ningun,-1
11887,noticiero,-1
11888,tv,-1
11889,menos,-1
11890,drastica,0
11891,decision,0
11892,pasajero,0
11893,ryanair,0
11894,cansado,0
11895,esperar,0
11896,referia,-1
11897,numero,-1
11898,avios,-1
11899,sino,-1
11900,caducan,-1
11901,fecha,-1
11902,caducidad,-1
11903,nobsaoes,-1
11904,aqui,-1
11905,iberia,-1
11906,creo,-1
11907,centre,-1
11908,volar,-1
11909,bcn,-1
11910,vit,-1
11911,caso,-1
11912,vlg,-1
11913,ideadenegocio,-1
11914,aplicacion,-1
11915,intercambio,-1
11916,asientos,-1
11917,vuelos,-1
11918,ryanair,-1
11919,urgente,-1
11920,dinoaviajarseparados,-1
11921,ojala,0
11922,pagara,0
11923,ryanair,0
11924,cada,0
11925,pasajero,0
11926,pregunta,0
11927,gobernador,1
11928,rossello,1
11929,nevares,1
11930,anuncia,1
11931,expansion,1
11932,iberia,1
11933,puerto,1
11934,rico,1
11935,regalando,1
11936,noteabordo,1
11937,cada,1
11938,pasajerode,1
11939,vuelo,1
11940,sido,1
11941,accion,1
11942,brillante,1
11943,marketing,1
11944,chapeau,1
11945,si,-1
11946,ryanair,-1
11947,raro,-1
11948,subiese,-1
11949,chiquitos,-1
11950,huevos,-1
11951,favor,0
11952,telefono,0
11953,gratuito,0
11954,llamar,0
11955,oficina,0
11956,madrid,0
11957,gracias,0
11958,incidencia,0
11959,pir,0
11960,equipaje,0
11961,danado,0
11962,da,0
11963,error,0
11964,enlace,0
11965,indican,0
11966,puedo,0
11967,solucionarlo,0
11968,buenos,0
11969,diassi,0
11970,pueden,0
11971,averiguar,0
11972,aerolineas,0
11973,perdio,0
11974,ruta,0
11975,barcelonase,0
11976,gano,0
11977,lou,0
11978,cost,0
11979,iberia,0
11980,pena,-1
11981,iberia,-1
11982,arruine,-1
11983,vuelta,-1
11984,casa,-1
11985,despues,-1
11986,viaje,-1
11987,perfecto,-1
11988,inolvidable,-1
11989,visita,0
11990,londres,0
11991,dias,0
11992,medio,0
11993,menos,0
11994,buscando,0
11995,nuevo,0
11996,destino,0
11997,ryanair,0
11998,ryanair,-1
11999,frena,-1
12000,seco,-1
12001,crecimiento,-1
12002,pasajeros,-1
12003,ola,-1
12004,cancelaciones,-1
12005,diciembre,-1
12006,registro,-1
12007,menor,-1
12008,tasa,-1
12009,santiago,0
12010,posibilidad,0
12011,volar,0
12012,ryanair,0
12013,bergamo,0
12014,easyjet,0
12015,favor,0
12016,podeis,0
12017,seguir,0
12018,haceros,0
12019,consulta,0
12020,nueva,-1
12021,politica,-1
12022,equipajes,-1
12023,ryanair,-1
12024,entrara,-1
12025,vigor,-1
12026,proximo,-1
12027,enero,-1
12028,paso,-1
12029,previo,-1
12030,tener,-1
12031,volar,-1
12032,co,-1
12033,iberia,-1
12034,robado,-1
12035,united,-1
12036,perdido,-1
12037,maleta,-1
12038,american,-1
12039,dano,-1
12040,avion,-1
12041,necesito,0
12042,conocer,0
12043,reserva,0
12044,pueden,0
12045,ayudar,0
12046,gracias,0
12047,q,-1
12048,puedo,-1
12049,hacer,-1
12050,si,-1
12051,queria,-1
12052,comprar,-1
12053,avionpor,-1
12054,turbulencias,-1
12055,terminaron,-1
12056,d,-1
12057,pasar,-1
12058,quitar,-1
12059,senal,-1
12060,habian,-1
12061,cerrado,-1
12062,carrito,-1
12063,iberia,0
12064,t,0
12065,caigas,0
12066,q,0
12067,necesito,0
12068,comprar,0
12069,tickets,0
12070,hace,0
12071,semana,0
12072,emiti,0
12073,cambio,0
12074,pasaje,0
12075,todavia,0
12076,enviaron,0
12077,confirmacion,0
12078,podrian,0
12079,darme,0
12080,so,0
12081,deseo,0
12082,cambiar,0
12083,vuelo,0
12084,celular,0
12085,extranjero,0
12086,deja,0
12087,llamar,0
12088,manera,0
12089,cambiar,0
12090,vuelo,0
12091,comodidad,1
12092,genial,1
12093,servicio,1
12094,bordo,1
12095,excelente,1
12096,cumpliendo,1
12097,horarios,1
12098,comida,1
12099,perfecta,1
12100,realmente,1
12101,vale,0
12102,voy,0
12103,roma,0
12104,chao,0
12105,espectacular,0
12106,rt,0
12107,ahora,0
12108,termina,0
12109,ano,0
12110,echamos,0
12111,vista,0
12112,atras,0
12113,acordais,0
12114,enhorabuena,1
12115,buena,1
12116,pinta,1
12117,oficinas,1
12118,colaboradores,1
12119,ryanair,1
12120,encantaria,1
12121,pasar,1
12122,saludaros,1
12123,escritura,0
12124,mas,0
12125,antigua,0
12126,iberia,0
12127,puede,0
12128,estela,0
12129,montoro,0
12130,noticias,0
12131,sinc,0
12132,puede,-1
12133,ser,-1
12134,casualidad,-1
12135,accidente,-1
12136,dos,-1
12137,ineficacia,-1
12138,facturo,-1
12139,ryanair,-1
12140,suerte,-1
12141,llegas,-1
12142,com,-1
12143,vida,-1
12144,acabo,0
12145,dar,0
12146,cuenta,0
12147,ryanair,0
12148,asientos,0
12149,numero,0
12150,ryanair,1
12151,vende,1
12152,billetes,1
12153,cinco,1
12154,euros,1
12155,jueves,1
12156,via,1
12157,tan,-1
12158,fan,-1
12159,vende,-1
12160,mas,-1
12161,asientos,-1
12162,caben,-1
12163,avion,-1
12164,maleta,-1
12165,pierde,-1
12166,cualquiera,-1
12167,atencion,-1
12168,cliente,-1
12169,pesima,-1
12170,dias,-1
12171,respuesta,-1
12172,pues,-1
12173,puto,-1
12174,ves,-1
12175,mail,-1
12176,alguien,-1
12177,envi,-1
12178,app,-1
12179,aparece,-1
12180,plata,-1
12181,correo,-1
12182,dice,-1
12183,breve,-1
12184,llegara,-1
12185,tarjeta,-1
12186,viajero,0
12187,sale,0
12188,puerta,0
12189,emergencias,0
12190,avion,0
12191,ryanair,0
12192,tras,0
12193,aterrizar,0
12194,malaga,0
12195,via,0
12196,american,0
12197,airlines,0
12198,intenta,0
12199,evitar,0
12200,cancelacion,0
12201,masiva,0
12202,vuelos,0
12203,ryanair,0
12204,quiero,0
12205,comprar,0
12206,equipaje,0
12207,bodega,0
12208,via,0
12209,web,0
12210,vuelo,0
12211,level,0
12212,sale,0
12213,hs,0
12214,barcelonabuenos,0
12215,aires,0
12216,hago,0
12217,imposible,-1
12218,acabar,-1
12219,check,-1
12220,in,-1
12221,errores,-1
12222,zero,-1
12223,ayuda,-1
12224,iberia,-1
12225,plus,-1
12226,plata,-1
12227,excusas,-1
12228,diciendo,-1
12229,culpa,-1
12230,muchas,-1
12231,promos,-1
12232,solo,-1
12233,ahuyentas,-1
12234,clientes,-1
12235,hacerle,-1
12236,frente,-1
12237,dificil,-1
12238,hola,-1
12239,puedo,-1
12240,comunicar,-1
12241,telefono,-1
12242,atencion,-1
12243,clientes,-1
12244,caraduras,-1
12245,gracias,1
12246,nuevo,1
12247,da,1
12248,gusto,1
12249,poder,1
12250,dialogar,1
12251,cancelaron,-1
12252,vuelo,-1
12253,irlanda,-1
12254,aer,-1
12255,lingus,-1
12256,creo,0
12257,pasajeros,0
12258,bien,0
12259,atendidos,0
12260,tambien,0
12261,pasajeros,0
12262,lleguen,0
12263,equipaje,0
12264,completo,0
12265,aun,0
12266,mas,0
12267,imp,0
12268,pesima,-1
12269,aerolinea,-1
12270,rogaria,0
12271,notificarias,0
12272,usuarios,0
12273,manana,0
12274,habra,0
12275,huelga,0
12276,qu,0
12277,problemas,-1
12278,hacer,-1
12279,checkin,-1
12280,lineas,-1
12281,telefonicas,-1
12282,llevan,-1
12283,ocupadas,-1
12284,ms,-1
12285,contando,-1
12286,organizan,0
12287,cata,0
12288,vinos,0
12289,tenerife,0
12290,pies,0
12291,altitud,0
12292,vuelo,0
12293,iberia,0
12294,express,0
12295,tarjeta,0
12296,carrefour,0
12297,iberia,0
12298,repsol,0
12299,llevalas,0
12300,movil,0
12301,yudonpay,0
12302,branded,0
12303,heller,-1
12304,escribi,-1
12305,ayer,-1
12306,futbol,-1
12307,da,-1
12308,bote,-1
12309,rebote,-1
12310,mas,-1
12311,malas,-1
12312,buenas,-1
12313,ahora,-1
12314,descenso,-1
12315,iberia,-1
12316,hoy,-1
12317,hijo,-1
12318,anos,-1
12319,embarque,-1
12320,sentado,-1
12321,separado,-1
12322,padres,-1
12323,iberia,0
12324,celebra,0
12325,aniversario,0
12326,recordando,0
12327,fundador,0
12328,primer,0
12329,presidente,0
12330,getxotarra,0
12331,horacio,0
12332,echevarrieta,0
12333,viajando,1
12334,casablanca,1
12335,sala,1
12336,vip,1
12337,iberia,1
12338,ts,1
12339,aeropuerto,1
12340,madridbarajas,1
12341,basado,1
12342,emotividad,1
12343,contenido,1
12344,enric,1
12345,pardo,1
12346,director,1
12347,exaprint,1
12348,iberia,1
12349,publicidad,1
12350,norwegian,1
12351,desafia,1
12352,iberia,1
12353,billetes,1
12354,menos,1
12355,euros,1
12356,nuevayork,1
12357,madrid,1
12358,exacto,0
12359,sabe,0
12360,asi,0
12361,hace,0
12362,impedirlo,0
12363,solo,0
12364,preguntamos,0
12365,gracias,0
12366,amabilidad,0
12367,ryanair,1
12368,suma,1
12369,bigdata,1
12370,fin,1
12371,ofrecer,1
12372,mejores,1
12373,experiencias,1
12374,clientes,1
12375,servicio,1
12376,mas,1
12377,personaliza,1
12378,siete,-1
12379,horas,-1
12380,prat,-1
12381,gracias,-1
12382,ryanair,-1
12383,fin,-1
12384,embarco,-1
12385,segundo,-1
12386,avion,-1
12387,dia,-1
12388,hola,0
12389,ahi,0
12390,envie,0
12391,dm,0
12392,datos,0
12393,empiezo,-1
12394,cansada,-1
12395,servicio,-1
12396,cliente,-1
12397,chat,-1
12398,sirve,-1
12399,ahora,-1
12400,dais,-1
12401,promo,-1
12402,eurobasket,-1
12403,espana,-1
12404,finalmente,-1
12405,bronce,-1
12406,llego,-1
12407,codigo,-1
12408,alguno,-1
12409,atencion,-1
12410,cliente,-1
12411,linea,-1
12412,aerea,-1
12413,iberia,-1
12414,risa,-1
12415,nro,-1
12416,dejan,-1
12417,esperando,-1
12418,horas,-1
12419,oyendo,-1
12420,musica,-1
12421,salvando,-1
12422,grandes,-1
12423,diferencias,-1
12424,air,-1
12425,new,-1
12426,zelanda,-1
12427,codeshare,-1
12428,ar,-1
12429,ruta,-1
12430,c,-1
12431,ve,-1
12432,empresa,-1
12433,desarticulada,-1
12434,incomunicada,-1
12435,sectores,-1
12436,ineficiente,-1
12437,united,-1
12438,airlines,-1
12439,ryanair,-1
12440,aerolineas,-1
12441,mas,-1
12442,aumentaron,-1
12443,cobros,-1
12444,mundo,-1
12445,creo,-1
12446,matando,-1
12447,pagina,-1
12448,iberia,-1
12449,aquel,-1
12450,marzo,-1
12451,iberia,-1
12452,paga,-1
12453,indemnizaciones,-1
12454,corresponden,-1
12455,ley,-1
12456,si,0
12457,viajas,0
12458,holaargentina,1
12459,gusta,1
12460,volar,1
12461,iberia,1
12462,presente,-1
12463,hace,-1
12464,dos,-1
12465,dias,-1
12466,reclamacion,-1
12467,correo,-1
12468,restaron,-1
12469,avios,-1
12470,descuento,-1
12471,avi,-1
12472,aumentara,1
12473,frecuencia,1
12474,vuelos,1
12475,ruta,1
12476,bogotamadrid,1
12477,partir,1
12478,octubre,1
12479,via,1
12480,bien,-1
12481,oye,-1
12482,meses,-1
12483,esperando,-1
12484,envien,-1
12485,factura,-1
12486,varios,-1
12487,emails,-1
12488,llamadas,-1
12489,accionarcomprueben,-1
12490,atencion,-1
12491,cliente,-1
12492,alicantetraveltuesday,-1
12493,hispania,0
12494,iberia,0
12495,incluir,0
12496,portugal,0
12497,mismo,0
12498,territorio,0
12499,gracias,1
12500,tendre,1
12501,cuenta,1
12502,mandar,1
12503,paquete,1
12504,japon,1
12505,pasa,-1
12506,aeropuertos,-1
12507,slots,-1
12508,solo,-1
12509,itinerar,-1
12510,frente,-1
12511,ryanair,-1
12512,personal,-1
12513,tierra,-1
12514,amenaza,-1
12515,tambien,-1
12516,huelga,-1
12517,fin,-1
12518,ano,-1
12519,business,-1
12520,feliz,1
12521,cumpleanos,1
12522,iberia,1
12523,gracias,0
12524,sabremos,0
12525,si,0
12526,desconvoca,0
12527,huelga,0
12528,usted,0
12529,pago,0
12530,tiquete,0
12531,ademas,1
12532,ryanair,1
12533,iberia,0
12534,air,0
12535,europa,0
12536,lanzado,0
12537,campana,0
12538,rebajas,0
12539,vuelos,0
12540,europa,0
12541,euros,0
12542,unidos,0
12543,mira,0
12544,ver,-1
12545,si,-1
12546,aqui,-1
12547,llevo,-1
12548,dia,-1
12549,dia,-1
12550,intentando,-1
12551,hacer,-1
12552,checkin,-1
12553,pagina,-1
12554,web,-1
12555,deja,-1
12556,estimado,-1
12557,queremos,-1
12558,saber,-1
12559,ahora,-1
12560,dos,-1
12561,grandes,-1
12562,aerolineas,-1
12563,oscar,0
12564,correa,0
12565,nuevo,0
12566,tecnico,0
12567,iberia,0
12568,angeles,0
12569,q,1
12570,buenas,1
12571,salieron,1
12572,manticas,1
12573,d,1
12574,iberia,1
12575,vuelos,1
12576,euros,1
12577,madrid,1
12578,iberia,1
12579,listo,0
12580,rt,0
12581,ademas,-1
12582,chat,-1
12583,habeis,-1
12584,caso,-1
12585,omiso,-1
12586,reclamaciones,-1
12587,cancelaciones,-1
12588,vuelo,-1
12589,bajo,-1
12590,responsabilidad,-1
12591,iberia,1
12592,bautizara,1
12593,nuevo,1
12594,airbus,1
12595,nombre,1
12596,santo,1
12597,domingo,1
12598,realiza,1
12599,vuelos,1
12600,prueba,1
12601,nuevo,-1
12602,frente,-1
12603,abierto,-1
12604,ryanair,-1
12605,personal,-1
12606,tierra,-1
12607,amenaza,-1
12608,tambien,-1
12609,huelga,-1
12610,final,-1
12611,ano,-1
12612,estan,-1
12613,viajar,-1
12614,ryanair,-1
12615,cosas,-1
12616,huevos,-1
12617,esperar,-1
12618,llegado,1
12619,cartas,1
12620,corregidas,1
12621,increible,1
12622,rapidez,1
12623,profesionalidad,1
12624,felices,1
12625,si,-1
12626,vuelas,-1
12627,ryanair,-1
12628,interesa,-1
12629,informacion,-1
12630,huelga,-1
12631,motivos,0
12632,bingo,0
12633,realizando,0
12634,ponce,0
12635,enriquez,0
12636,via,0
12637,encuentra,0
12638,congestionada,0
12639,iberia,0
12640,ndc,0
12641,iberia,0
12642,saca,0
12643,pecho,0
12644,mientras,0
12645,ceav,0
12646,pide,0
12647,aplazamiento,0
12648,via,0
12649,animo,-1
12650,tratar,-1
12651,liando,-1
12652,ryanair,-1
12653,huelgas,-1
12654,pilotos,-1
12655,personal,-1
12656,tierra,-1
12657,muchas,1
12658,gracias,1
12659,vuelve,1
12660,funcionar,1
12661,ts,-1
12662,confirma,-1
12663,indemnizacion,-1
12664,padres,-1
12665,azafata,-1
12666,fallecida,-1
12667,accidente,-1
12668,plaza,0
12669,espana,0
12670,sevilla,0
12671,spain,0
12672,hola,0
12673,colombia,0
12674,paises,0
12675,puedes,0
12676,viajar,0
12677,iberia,0
12678,viajes,0
12679,empresa,-1
12680,precariza,-1
12681,trabajadores,-1
12682,administracion,-1
12683,gobiernos,-1
12684,permitido,-1
12685,olvidemo,-1
12686,jodiendo,-1
12687,ryanair,-1
12688,partir,-1
12689,enero,-1
12690,dejara,-1
12691,lleves,-1
12692,gratis,-1
12693,maleta,-1
12694,mano,-1
12695,buenos,0
12696,dias,0
12697,compre,0
12698,pasaje,0
12699,ustedese,0
12700,uiomad,0
12701,enviado,0
12702,iberia,0
12703,quisi,0
12704,si,-1
12705,reclame,-1
12706,aeropuerto,-1
12707,cuento,-1
12708,codigo,-1
12709,solo,-1
12710,pido,-1
12711,favor,-1
12712,respondan,-1
12713,telef,-1
12714,mierda,-1
12715,precios,-1
12716,premium,-1
12717,calidad,-1
12718,lowcost,-1
12719,cabrones,-1
12720,ocurra,-1
12721,olvidaros,-1
12722,cartera,-1
12723,toda,-1
12724,documentacion,-1
12725,avion,-1
12726,men,-1
12727,tenia,-1
12728,vuelo,-1
12729,directo,-1
12730,barcelona,-1
12731,salia,-1
12732,viajeros,1
12733,aprovechad,1
12734,oferta,1
12735,rebuscad,1
12736,seguro,1
12737,encontrais,1
12738,alguna,1
12739,visita,1
12740,pendiente,1
12741,arruinar,-1
12742,navidad,-1
12743,estudihambres,-1
12744,europa,-1
12745,huelga,-1
12746,ryanair,-1
12747,deja,1
12748,quejarte,1
12749,gastate,1
12750,dinero,1
12751,companias,-1
12752,aereas,-1
12753,transportes,-1
12754,verguenza,-1
12755,da,-1
12756,igual,-1
12757,enhorabuena,1
12758,comandante,1
12759,piquero,1
12760,toda,1
12761,tripulacion,1
12762,dan,1
12763,bienvenida,1
12764,vuelo,1
12765,iberi,1
12766,forma,-1
12767,ser,-1
12768,rentable,-1
12769,menos,-1
12770,tiempo,-1
12771,preembarque,-1
12772,significa,-1
12773,menos,-1
12774,gasto,-1
12775,bajarse,-1
12776,marcha,-1
12777,inoceeeeente,0
